,date,title,URL
954,"November 10, 2014","Ocean-winds data from NASA's newest Earth-observing mission, ISS-RapidScat, are being released two months ahead of schedule.",/news/2186/nasas-new-wind-watcher-ready-for-weather-forecasters/
955,"November  5, 2014","NASA has relaunched its Webby Award-winning website with enhanced interactive features that play on any mobile device, state-of-the-art visuals, and new sections on climate change solutions and the people behind the science.",/news/2185/nasa-rolls-out-enhanced-mobile-friendly-climate-site/
956,"November  2, 2014","A new study finds that many types of extreme events are expected to increase in frequency and magnitude in the future and pose hazards to NASA’s mission, infrastructure and workforce.",/news/2183/nasa-program-enhances-climate-resilience-at-agency-facilities/
957,"October 26, 2014","A new space-based instrument called the ECOsystem Spaceborne Thermal Radiometer Experiment on Space Station (ECOSTRESS), will monitor one of the most basic processes in living plants: the loss of water through the tiny pores in leaves.",/news/2181/nasas-ecostress-will-monitor-plant-health/
958,"October 26, 2014",How much does it matter when a monthly or yearly temperature record is broken? And where does global temperature data come from?,/news/2180/rising-temperatures-a-month-versus-a-decade/
959,"October 22, 2014","“Vital Signs: Pulse of Our Planet” premiered at the Smithsonian’s National Air and Space Museum, Washington, showcasing some of NASA’s most exciting Earth observations of our dynamic planet.",/news/2178/pulse-of-our-planet-watching-earths-vital-signs/
960,"October 21, 2014",A graphic from NASA's Scientific Visualization Studio helps one view Arctic sea ice extent from a different perspective.,/news/2168/mini-multiples-display-decades-of-sea-ice-in-a-trice/
961,"October 20, 2014","NASA is carrying out its sixth consecutive year of Operation IceBridge research flights over Antarctica to study changes in the continent’s ice sheet, glaciers and sea ice.",/news/2177/nasa-begins-sixth-year-of-airborne-antarctic-ice-change-study/
962,"October 20, 2014","A NASA spacecraft designed to track Earth's water in one of its most important, but least recognized, forms — soil moisture — has arrived at its California launch site.",/news/2176/nasa-soil-moisture-mapper-arrives-at-launch-site/
963,"October 20, 2014","NASA answered a call to help the world’s largest aerospace company develop a better way to generate electricity for its aircraft. Instead, it wound up helping a very small technology company to thrive.",/news/2160/nasa-is-catalyst-for-hydrogen-technology/
964,"October 15, 2014",A new NASA study has found that the drought of 1934 was North America's driest and most widespread of the last millennium.,/news/2175/nasa-study-finds-1934-had-worst-drought-of-last-thousand-years/
965,"October  9, 2014","One small ""hot spot"" in the U.S. Southwest is responsible for producing the largest concentration of the greenhouse gas methane seen over the United States -- more than triple a standard ground-based estimate -- according to a new study of satellite data by scientists at NASA and the University of Michigan.",http://www.jpl.nasa.gov/news/news.php?feature=4331
966,"October  8, 2014","Sea ice surrounding Antarctica reached a new record high extent this year, covering more of the southern oceans than it has since scientists began a long-term satellite record to map sea ice extent in the late 1970s.",/news/2169/antarctic-sea-ice-reaches-new-record-maximum/
967,"October  6, 2014","NASA Goddard Space Flight Center’s Joey Comiso talks about what’s going on with the sea ice in Antarctica, which grew to a new record extent – for the satellite era – this year.",/news/2167/qa-with-nasas-joey-comiso-what-is-happening-with-antarctic-sea-ice/
968,"October  5, 2014","The cold waters of Earth’s deep ocean have not warmed measurably since 2005, according to a new NASA study, leaving unsolved the mystery of why global warming appears to have slowed in recent years.",/news/2165/nasa-study-finds-earths-ocean-abyss-has-not-warmed/
969,"October  5, 2014","Mountaineer David Breashears, now the founder of GlacierWorks, uses his Mount Everest climbing experience to tell the story of a changing region.",/news/2159/greater-himalayas-vanishing-glaciers/
970,"October  2, 2014",NASA's Aqua satellite captured an image of sediment plumes from meltwater exiting southwest Greenland glaciers.,http://1.usa.gov/1vfOYEF
971,"September 23, 2014","The Arctic's sea ice cover appears to have reached its minimum extent on September 17, 2014.",/news/2162/arctic-sea-ice-reaches-lowest-extent-for-2014/
972,"September 22, 2014","As world leaders meet to discuss Earth's climate, NASA is participating in an international initiative to monitor the greenhouse gas emissions of Earth's most populous cities.",/news/2161/nasa-partners-target-megacities-carbon-emissions/
973,"September 14, 2014","NASA has funded a new mission using a constellation of eight small satellites carried to low-Earth orbit on a single launch vehicle to make accurate measurements of ocean surface winds in and near the eye of the storm throughout the lifecycle of tropical cyclones, typhoons and hurricanes.",/news/1159/eight-little-satellites-to-take-a-new-look-into-hurricanes/
974,"September 10, 2014","The Cloud-Aerosol Transport System (CATS), a new instrument that will measure the character and worldwide distribution of the tiny particles that make up haze, dust, air pollutants and smoke, will do more than gather data once it’s deployed on the International Space Station this year.",/news/1157/remote-sensing-instrument-to-blaze-a-trail-on-the-international-space-station/
975,"September 10, 2014","Worldwide action to phase out ozone-depleting substances has resulted in remarkable success, according to a new assessment by 300 international scientists.",/news/1158/international-action-against-ozone-depleting-substances-yields-significant-gains/
976,"September  8, 2014",The launch of a NASA ocean winds sensor to the International Space Station (ISS) this month inaugurates a new era of Earth observation that will leverage the space station's unique vantage point in space.,/news/1156/nasa-launches-new-era-of-earth-science-from-space-station/
977,"September  8, 2014","A laser-based instrument being developed for the International Space Station will provide a unique 3D view of Earth’s forests, helping to fill in missing information about their role in the carbon cycle.",/news/1155/new-nasa-probe-will-study-earths-forests-in-3d/
978,"September  7, 2014",Decades after mastering how to map the previously unmappable — sea ice — scientists watched as Arctic sea ice began a rapid decline.,/news/1154/four-decades-of-sea-ice-from-space-the-decline/
979,"September  3, 2014","NASA isn't all about interplanetary exploration; in fact, the agency spends much of its time studying our home planet. This fun-filled, yet sobering, whiteboard animation series explains Earth science to the science-curious.",/climate_resource_center/earthminute
980,"September  1, 2014",Earth is a beautiful place. Here's our image of the month.,/climate_resources/100/
981,"August 27, 2014","Ocean waves hold a tremendous amount of energy that is almost entirely untapped, despite our ever-growing need for sustainable, non-polluting electricity. The DOE wants to be able to offer modeling software to everyone with a potentially great idea for extracting energy from ocean waves.",/news/1149/nasa-helps-harness-an-ocean-of-energy/
982,"August 26, 2014",The Arctic is approaching its annual minimum. Will it be a record low? NASA's chief cryospheric scientist answers.,/news/1148/nasa-scientist-2014-arctic-minimum-likely-to-be-among-lowest/
983,"August 20, 2014",NASA scientists are watching the annual melting of the Arctic sea ice cap and leading a field campaign to measure the impact of other climate-driven changes.,/news/1147/nasa-scientists-watching-studying-arctic-changes-this-summer/
984,"August 17, 2014","NASA’s Soil Moisture Active Passive mission, launching this winter, will provide global measurements of water in soil.",/news/1145/new-satellite-data-will-help-farmers-facing-drought/
985,"August 14, 2014",Scientists from NASA's Langley Research Center are in California testing new methods for measuring carbon dioxide in Earth's atmosphere.,/news/1143/ascends-scientists-test-new-technologies-in-california-skies/
986,"August 14, 2014","Increasing levels of carbon dioxide in the atmosphere are warming up our planet and causing climate change. The Orbiting Carbon Observatory-2 mission, launched in July 2014, is tracking this carbon dioxide from space, enabling us to better predict the rate of build-up of carbon dioxide and its impact on our climate. Christian Frankenberg, a research scientist for the mission, gives us his perspective.",/news/1136/the-view-from-space/
